name,longitude,latitude,label
宝山区,121.489612,31.405457,1
崇明区,121.397421,31.623728,1
奉贤区,121.474055,30.917766,1
虹口区,121.505133,31.2646,1
黄浦区,121.484428,31.231739,1
嘉定区,121.265374,31.375869,1
金山区,121.342455,30.741798,1
静安区,121.447453,31.227906,1
闵行区,121.380831,31.1129,1
浦东新区,121.544379,31.221517,1
普陀区,121.395514,31.249603,1
青浦区,121.124178,31.150681,1
松江区,121.227747,31.032243,1
徐汇区,121.436128,31.188464,1
杨浦区,121.525727,31.259822,1
长宁区,121.424622,31.220372,1
安徽省,117.329949,31.733806,1
安庆市,117.115101,30.531919,1
大观区,117.013469,30.553697,1
迎江区,117.09115,30.511548,1
蚌埠市,117.388512,32.91663,1
蚌山区,117.373595,32.917048,1
固镇县,117.316913,33.31688,1
淮上区,117.35933,32.965435,1
怀远县,117.205237,32.970031,1
龙子湖区,117.379778,32.950611,1
五河县,117.879486,33.127823,1
禹会区,117.342155,32.929799,1
滁州市,118.327944,32.255636,1
定远县,117.698562,32.530981,1
凤阳县,117.531622,32.874735,1
来安县,118.435718,32.452199,1
琅琊区,118.305961,32.294631,1
明光市,118.018193,32.78196,1
南谯区,118.41697,32.200197,1
全椒县,118.274149,32.08593,1
天长市,119.004816,32.667571,1
池州市,117.491592,30.664779,1
东至县,117.027618,30.111163,1
贵池区,117.567264,30.687219,1
青阳县,117.84743,30.63923,1
石台县,117.486306,30.210313,1
合肥市,117.227219,31.820591,1
包河区,117.309519,31.793859,1
巢湖市,117.890354,31.624522,1
肥西县,117.157981,31.706809,1
肥东县,117.469382,31.88794,1
庐阳区,117.264786,31.878589,1
庐江县,117.2882,31.256524,1
蜀山区,117.260521,31.85124,1
瑶海区,117.309546,31.857917,1
长丰县,117.167564,32.478018,1
黄山市,118.338272,29.715185,1
黄山区,118.141567,30.272942,1
徽州区,118.336743,29.827271,1
祁门县,117.717396,29.854055,1
歙县,118.415345,29.861379,1
屯溪区,118.315329,29.696108,1
休宁县,118.193618,29.784124,1
黟县,117.938373,29.924805,1
淮南市,117.018399,32.587117,1
大通区,117.053314,32.631519,1
田家庵区,117.017349,32.647277,1
马鞍山市,118.507011,31.67044,1
博望区,118.844538,31.558471,1
当涂县,118.497972,31.571213,1
含山县,118.101421,31.735598,1
和县,118.353667,31.742293,1
花山区,118.492565,31.71971,1
雨山区,118.498578,31.682132,1
铜陵市,117.81154,30.945515,1
枞阳县,117.250594,30.706018,1
郊区,117.768026,30.821069,1
铜官区,117.85616,30.936272,1
义安区,117.791544,30.952823,1
灵璧县,117.549395,33.554604,1
泗县,117.910629,33.482982,1
芜湖市,118.432941,31.352859,1
繁昌县,118.198703,31.101782,1
镜湖区,118.385009,31.340728,1
鸠江区,118.391734,31.369373,1
南陵县,118.334359,30.914922,1
三山区,118.268101,31.219568,1
无为县,117.902366,31.303167,1
芜湖县,118.576124,31.134809,1
弋江区,118.372655,31.311756,1
宣城市,118.75868,30.940195,1
广德县,119.420935,30.877555,1
绩溪县,118.578519,30.067533,1
泾县,118.419859,30.688634,1
旌德县,118.549861,30.298142,1
郎溪县,119.179656,31.126412,1
宁国市,118.983171,30.633882,1
宣州区,118.785561,30.944076,1
沧县,117.007478,38.219856,1
海兴县,117.497651,38.143169,1
黄骅市,117.329949,38.371402,1
孟村回族自治县,117.104298,38.053409,1
盐山县,117.230602,38.058087,1
三河市,117.078294,39.982718,1
香河县,117.006093,39.761424,1
秦皇岛市,119.518197,39.888701,1
北戴河区,119.484522,39.834596,1
昌黎县,119.199551,39.700911,1
抚宁区,119.244847,39.876253,1
海港区,119.564962,39.94756,1
卢龙县,118.892986,39.891946,1
山海关区,119.775799,39.978848,1
唐山市,118.180193,39.630867,1
曹妃甸区,118.460379,39.27307,1
丰润区,118.162215,39.832582,1
丰南区,118.085169,39.576031,1
古冶区,118.447635,39.733578,1
开平区,118.261841,39.671001,1
乐亭县,118.912571,39.425608,1
路北区,118.200692,39.624437,1
路南区,118.154354,39.625058,1
滦南县,118.682379,39.518996,1
滦县,118.703598,39.740593,1
迁安市,118.701144,39.999174,1
玉田县,117.738658,39.900401,1
江苏省,118.762765,32.060875,1
常州市,119.974061,31.811226,1
金坛区,119.597811,31.723219,1
溧阳市,119.48421,31.416911,1
天宁区,119.999219,31.792787,1
武进区,119.942437,31.701187,1
新北区,119.971697,31.830427,1
钟楼区,119.902369,31.802089,1
淮安市,119.113185,33.551052,1
洪泽区,118.873241,33.294214,1
淮安区,119.141099,33.502868,1
淮阴区,119.034725,33.631892,1
金湖县,119.020584,33.025433,1
涟水县,119.260227,33.781331,1
清江浦区,119.026718,33.552627,1
盱眙县,118.54436,33.011971,1
连云港市,119.221611,34.596653,1
东海县,118.752842,34.542308,1
赣榆区,119.17333,34.841348,1
灌云县,119.239381,34.284381,1
灌南县,119.315651,34.087134,1
海州区,119.163509,34.572274,1
